1534706974.31317806243896484375, [64, 56]
1534706978.45977306365966796875, [64, 120]
1534706978.4602069854736328125, [64, 160]
1534706978.4606530666351318359375, [64, 120]
1534706978.4611060619354248046875, [64, 160]
1534706978.46154689788818359375, [64, 136]
1534706978.461986064910888671875, [64, 56]
1534706978.46247100830078125, [64, 88]
1534706978.4629309177398681640625, [64, 128]
1534706978.46337795257568359375, [64, 104]
1534706978.4638659954071044921875, [64, 104]
1534706978.464333057403564453125, [64, 112]
1534706978.464786052703857421875, [64, 40]
1534706978.46522808074951171875, [64, 40]
1534706978.465670108795166015625, [64, 136]
1534706978.4661159515380859375, [64, 128]
1534706978.4666030406951904296875, [64, 184]
1534706978.467053890228271484375, [64, 64]
1534706978.467503070831298828125, [64, 64]
1534706978.4679439067840576171875, [64, 8]
1534706978.468390941619873046875, [64, 72]
1534706978.46883392333984375, [64, 152]
1534706978.469275951385498046875, [64, 120]
1534706978.4697220325469970703125, [64, 152]
1534706978.4701631069183349609375, [64, 96]
1534706978.47062206268310546875, [64, 80]
1534706978.4710628986358642578125, [64, 120]
1534706978.4715099334716796875, [65, 32]
1534706978.4719600677490234375, [64, 208]
1534706978.47239398956298828125, [64, 128]
1534706978.4728400707244873046875, [64, 96]
1534706978.473330020904541015625, [64, 160]
1534706978.473783969879150390625, [64, 64]
1534706978.47422695159912109375, [64, 88]
1534706978.474731922149658203125, [63, 232]
1534706978.4751911163330078125, [64, 64]
1534706978.47564697265625, [64, 200]
1534706978.4760930538177490234375, [64, 112]
1534706978.4765388965606689453125, [64, 24]
1534706978.4769840240478515625, [64, 88]
1534706978.4774301052093505859375, [64, 72]
1534706978.4778749942779541015625, [64, 96]
1534706978.4783179759979248046875, [64, 88]
1534706978.47881793975830078125, [64, 80]
1534706978.479259967803955078125, [64, 104]
1534706978.4797039031982421875, [64, 192]
1534706978.4801380634307861328125, [64, 224]
1534706978.4806060791015625, [64, 208]
1534706978.4810750484466552734375, [63, 248]
1534706978.481524944305419921875, [64, 184]
1534706978.4819729328155517578125, [64, 112]
1534706978.48252105712890625, [64, 120]
1534706978.48299407958984375, [63, 200]
1534706978.4915840625762939453125, [64, 192]
1534706978.4922161102294921875, [64, 120]
1534706978.4927499294281005859375, [64, 48]
1534706978.4932610988616943359375, [64, 120]
1534706978.4937589168548583984375, [64, 184]
1534706978.4942491054534912109375, [64, 176]
1534706978.4977719783782958984375, [64, 32]
1534706978.498713016510009765625, [64, 200]
1534706978.4993340969085693359375, [64, 0]
1534706978.4999039173126220703125, [64, 32]
1534706978.5004160404205322265625, [64, 136]
1534706978.500916957855224609375, [64, 184]
1534706978.50146007537841796875, [64, 120]
1534706978.5019600391387939453125, [64, 112]
1534706978.5068509578704833984375, [64, 136]
1534706978.50761508941650390625, [64, 200]
1534706978.50819110870361328125, [64, 40]
1534706978.50877094268798828125, [64, 16]
1534706978.5092871189117431640625, [64, 48]
1534706978.5097839832305908203125, [64, 176]
1534706978.51027202606201171875, [64, 208]
1534706978.51089000701904296875, [64, 128]
1534706978.51142597198486328125, [64, 160]
1534706978.51194000244140625, [64, 72]
1534706978.5149800777435302734375, [64, 72]
1534706978.51572704315185546875, [63, 224]
1534706978.516273021697998046875, [63, 240]
1534706978.5167729854583740234375, [64, 104]
1534706978.5174129009246826171875, [64, 112]
1534706978.517940044403076171875, [64, 192]
1534706978.518600940704345703125, [64, 48]
1534706978.5226490497589111328125, [64, 56]
1534706978.5235641002655029296875, [64, 56]
1534706978.524166107177734375, [64, 112]
1534706978.52501392364501953125, [64, 104]
1534706978.5255908966064453125, [65, 0]
1534706978.5261089801788330078125, [64, 40]
1534706978.5267980098724365234375, [64, 120]
1534706978.52787494659423828125, [64, 128]
1534706978.5285050868988037109375, [64, 136]
1534706978.5290029048919677734375, [64, 152]
1534706978.5294589996337890625, [64, 56]
1534706978.5298979282379150390625, [64, 96]
1534706978.5303380489349365234375, [65, 0]
1534706978.5309860706329345703125, [64, 136]
1534706978.531447887420654296875, [64, 88]
1534706978.5318911075592041015625, [64, 96]
1534706978.5323278903961181640625, [64, 224]
1534706978.5327560901641845703125, [64, 80]
1534706978.5331881046295166015625, [64, 32]
1534706978.533607959747314453125, [64, 64]
1534706978.5340359210968017578125, [64, 48]
1534706978.5346109867095947265625, [64, 96]
1534706978.5350921154022216796875, [64, 120]
1534706978.535540103912353515625, [64, 88]
1534706978.535976886749267578125, [64, 160]
1534706978.5364120006561279296875, [64, 176]
1534706978.5369069576263427734375, [64, 96]
1534706978.5373499393463134765625, [64, 0]
1534706978.5377810001373291015625, [64, 56]
1534706978.538218975067138671875, [64, 80]
1534706978.538845062255859375, [64, 104]
1534706978.539330959320068359375, [64, 144]
1534706978.539783000946044921875, [64, 64]
1534706978.540215969085693359375, [64, 144]
1534706978.5406529903411865234375, [64, 80]
1534706978.541080951690673828125, [64, 24]
1534706978.5415060520172119140625, [64, 112]
1534706978.5419371128082275390625, [64, 184]
1534706978.5423591136932373046875, [64, 224]
1534706978.5429489612579345703125, [64, 176]
1534706978.54339599609375, [64, 248]
1534706978.543839931488037109375, [64, 104]
1534706978.5442779064178466796875, [64, 136]
1534706978.5447099208831787109375, [64, 56]
1534706978.545137882232666015625, [64, 128]
1534706978.545558929443359375, [64, 112]
1534706978.5459859371185302734375, [65, 0]
1534706978.54654407501220703125, [64, 152]
1534706978.5470340251922607421875, [64, 104]
1534706978.5475089550018310546875, [64, 128]
1534706978.547955036163330078125, [63, 248]
1534706978.5483949184417724609375, [64, 120]
1534706978.548840999603271484375, [64, 144]
1534706978.5492899417877197265625, [64, 136]
1534706978.549725055694580078125, [64, 56]
1534706978.55016994476318359375, [63, 240]
1534706978.5506350994110107421875, [64, 200]
1534706978.551083087921142578125, [64, 88]
1534706978.5515270233154296875, [64, 216]
1534706978.5519750118255615234375, [64, 32]
1534706978.552423000335693359375, [64, 64]
1534706978.55286693572998046875, [63, 240]
1534706978.5533049106597900390625, [64, 88]
1534706978.55375194549560546875, [64, 24]
1534706978.5541889667510986328125, [64, 80]
1534706978.554668903350830078125, [64, 72]
1534706978.5551168918609619140625, [64, 96]
1534706978.5556190013885498046875, [64, 232]
1534706978.5560839176177978515625, [64, 88]
1534706978.5565340518951416015625, [64, 64]
1534706978.55698299407958984375, [64, 160]
1534706978.557426929473876953125, [64, 192]
1534706978.557876110076904296875, [64, 208]
1534706978.558319091796875, [64, 80]
1534706978.55881500244140625, [64, 56]
1534706978.559276103973388671875, [64, 72]
1534706978.559730052947998046875, [64, 104]
1534706978.5601809024810791015625, [64, 152]
1534706978.5606250762939453125, [64, 80]
1534706978.5610620975494384765625, [64, 80]
1534706978.561501979827880859375, [63, 208]
1534706978.56194400787353515625, [64, 192]
1534706978.562386035919189453125, [64, 112]
1534706978.562870025634765625, [64, 152]
1534706978.5633170604705810546875, [64, 216]
1534706978.563765048980712890625, [64, 88]
1534706978.56420803070068359375, [64, 192]
1534706978.564651012420654296875, [64, 152]
1534706978.5651988983154296875, [64, 200]
1534706978.565680027008056640625, [64, 144]
1534706978.56614208221435546875, [64, 88]
1534706978.566627979278564453125, [64, 56]
1534706978.567080020904541015625, [64, 24]
1534706978.56752300262451171875, [64, 72]
1534706978.567965030670166015625, [64, 136]
1534706978.568416118621826171875, [63, 224]
1534706978.5688550472259521484375, [64, 152]
1534706978.5692999362945556640625, [63, 200]
1534706978.570045948028564453125, [63, 232]
1534706978.57063388824462890625, [64, 112]
1534706978.5711290836334228515625, [63, 184]
1534706978.5715839862823486328125, [64, 0]
1534706978.572040081024169921875, [64, 184]
1534706978.57248592376708984375, [64, 104]
1534706978.572917938232421875, [64, 200]
1534706978.5733540058135986328125, [64, 200]
1534706978.5737979412078857421875, [64, 32]
1534706978.5742409229278564453125, [64, 104]
1534706978.5748779773712158203125, [64, 192]
1534706978.5753738880157470703125, [64, 128]
1534706978.5758440494537353515625, [64, 80]
1534706978.576304912567138671875, [64, 112]
1534706978.576747894287109375, [64, 40]
1534706978.5771839618682861328125, [64, 120]
1534706978.5776269435882568359375, [65, 0]
1534706978.578074932098388671875, [64, 224]
1534706978.578527927398681640625, [64, 0]
1534706978.57897090911865234375, [64, 104]
1534706978.5794088840484619140625, [65, 16]
1534706978.579843997955322265625, [64, 48]
1534706978.5802810192108154296875, [64, 80]
1534706978.58080291748046875, [64, 144]
1534706978.581284046173095703125, [63, 248]
1534706978.58174896240234375, [64, 24]
1534706978.5822079181671142578125, [64, 200]
1534706978.5827209949493408203125, [64, 48]
1534706978.5831730365753173828125, [64, 0]
1534706978.58361911773681640625, [64, 192]
1534706978.584065914154052734375, [64, 240]
1534706978.584539890289306640625, [64, 176]
1534706978.5850059986114501953125, [64, 8]
1534706978.5854470729827880859375, [64, 128]
1534706978.585896968841552734375, [64, 128]
1534706978.5863449573516845703125, [64, 104]
1534706978.58685302734375, [64, 216]
1534706978.5873119831085205078125, [64, 192]
1534706978.587768077850341796875, [64, 240]
1534706978.5882198810577392578125, [64, 72]
1534706978.588673114776611328125, [64, 240]
1534706978.5891048908233642578125, [65, 104]
1534706978.589538097381591796875, [64, 192]
1534706978.5899751186370849609375, [64, 80]
1534706978.5904600620269775390625, [64, 136]
1534706978.590920925140380859375, [64, 96]
1534706978.591372966766357421875, [64, 112]
1534706978.5918118953704833984375, [64, 96]
1534706978.592257022857666015625, [64, 120]
1534706978.592709064483642578125, [64, 224]
1534706978.5931580066680908203125, [64, 208]
1534706978.59362888336181640625, [64, 48]
1534706978.594088077545166015625, [64, 96]
1534706978.5945479869842529296875, [64, 32]
1534706978.594994068145751953125, [64, 40]
1534706978.5954439640045166015625, [63, 224]
1534706978.5958940982818603515625, [64, 224]
1534706978.59634304046630859375, [63, 208]
1534706978.5967900753021240234375, [64, 88]
1534706978.5972340106964111328125, [64, 40]
1534706978.5976788997650146484375, [64, 64]
1534706978.598124027252197265625, [64, 184]
1534706978.598598003387451171875, [64, 72]
1534706978.599052906036376953125, [64, 192]
1534706978.599503040313720703125, [64, 72]
1534706978.59994411468505859375, [64, 128]
1534706978.600387096405029296875, [64, 24]
1534706978.60083103179931640625, [64, 120]
1534706978.601273059844970703125, [64, 160]
1534706978.601715087890625, [64, 0]
1534706978.6021549701690673828125, [64, 152]
1534706978.6026179790496826171875, [64, 80]
1534706978.6030919551849365234375, [64, 96]
1534706978.60354709625244140625, [64, 88]
1534706978.603991985321044921875, [64, 48]
1534706978.6044480800628662109375, [64, 80]
1534706978.6048839092254638671875, [64, 24]
1534706978.6053349971771240234375, [64, 152]
1534706978.6057751178741455078125, [64, 104]
1534706978.6062190532684326171875, [64, 72]
1534706978.6067180633544921875, [64, 56]
1534706978.6071770191192626953125, [64, 8]
1534706978.6076259613037109375, [64, 72]
1534706978.6080760955810546875, [64, 32]
1534706978.608521938323974609375, [64, 112]
1534706978.6089699268341064453125, [64, 152]
1534706978.6094100475311279296875, [64, 72]
1534706978.609858036041259765625, [64, 184]
1534706978.6102969646453857421875, [64, 72]
1534706978.6107990741729736328125, [64, 152]
1534706978.6112520694732666015625, [64, 216]
1534706978.61170196533203125, [64, 104]
1534706978.612183094024658203125, [64, 120]
1534706978.6126348972320556640625, [64, 192]
1534706978.613357067108154296875, [64, 96]
1534706978.6138820648193359375, [63, 160]
1534706978.614345073699951171875, [64, 16]
1534706978.6148779392242431640625, [64, 216]
1534706978.6153280735015869140625, [64, 216]
1534706978.6157710552215576171875, [64, 224]
1534706978.6162130832672119140625, [64, 104]
1534706978.616653919219970703125, [64, 176]
1534706978.6170909404754638671875, [64, 224]
1534706978.61762905120849609375, [64, 0]
1534706978.6181190013885498046875, [63, 168]
1534706978.6185948848724365234375, [64, 40]
1534706978.61904811859130859375, [64, 208]
1534706978.6194980144500732421875, [64, 192]
1534706978.61993694305419921875, [64, 16]
1534706978.6203649044036865234375, [64, 104]
1534706978.6207950115203857421875, [64, 120]
1534706978.6212279796600341796875, [64, 176]
1534706978.6309070587158203125, [63, 240]
1534706978.6317698955535888671875, [64, 112]
1534706978.632378101348876953125, [64, 64]
1534706978.6329190731048583984375, [64, 112]
1534706978.63342189788818359375, [64, 200]
1534706978.6339099407196044921875, [63, 248]
1534706978.634397983551025390625, [64, 80]
1534706978.6351749897003173828125, [64, 64]
1534706978.635694980621337890625, [64, 72]
1534706978.6361920833587646484375, [64, 176]
1534706978.63667392730712890625, [64, 88]
1534706978.63716411590576171875, [65, 16]
1534706978.6389091014862060546875, [64, 40]
1534706978.642714977264404296875, [64, 160]
1534706978.643496990203857421875, [64, 48]
1534706978.6440899372100830078125, [63, 208]
1534706978.6446259021759033203125, [64, 120]
1534706978.6451280117034912109375, [64, 136]
1534706978.645617008209228515625, [63, 208]
1534706978.6461040973663330078125, [64, 88]
1534706978.6467540264129638671875, [64, 152]
1534706978.647326946258544921875, [64, 112]
1534706978.64785003662109375, [64, 88]
1534706978.6483418941497802734375, [64, 40]
1534706978.6488668918609619140625, [64, 96]
1534706978.6493699550628662109375, [64, 96]
1534706978.6550090312957763671875, [64, 200]
1534706978.6558310985565185546875, [64, 48]
1534706978.6564090251922607421875, [64, 160]
1534706978.65692996978759765625, [64, 112]
1534706978.6574230194091796875, [64, 112]
1534706978.657907009124755859375, [64, 88]
1534706978.65838909149169921875, [64, 232]
1534706978.659121990203857421875, [64, 56]
1534706978.6596291065216064453125, [64, 120]
1534706978.6601231098175048828125, [64, 56]
1534706978.662643909454345703125, [64, 48]
1534706978.6634349822998046875, [64, 96]
1534706978.66401004791259765625, [64, 144]
1534706978.6645300388336181640625, [64, 112]
1534706978.6657450199127197265625, [64, 184]
1534706978.6663939952850341796875, [64, 128]
1534706978.667140960693359375, [64, 24]
1534706978.667625904083251953125, [63, 232]
1534706978.668077945709228515625, [64, 0]
1534706978.6685130596160888671875, [64, 112]
1534706978.6689569950103759765625, [64, 32]
1534706978.6693880558013916015625, [63, 232]
1534706978.6698129177093505859375, [64, 120]
1534706978.6702330112457275390625, [64, 112]
1534706978.670814037322998046875, [63, 240]
1534706978.671286106109619140625, [64, 192]
1534706978.6717350482940673828125, [64, 112]
1534706978.6721630096435546875, [64, 48]
1534706978.672586917877197265625, [64, 184]
1534706978.6730120182037353515625, [64, 240]
1534706978.67343997955322265625, [65, 88]
1534706978.6738660335540771484375, [64, 144]
1534706978.67465305328369140625, [64, 88]
1534706978.6752479076385498046875, [64, 80]
1534706978.6757481098175048828125, [64, 24]
1534706978.676208019256591796875, [64, 72]
1534706978.6766490936279296875, [64, 16]
1534706978.6770780086517333984375, [64, 80]
1534706978.677504062652587890625, [64, 112]
1534706978.6779329776763916015625, [64, 120]
1534706978.6783530712127685546875, [64, 200]
1534706978.6789510250091552734375, [64, 32]
1534706978.6794040203094482421875, [64, 144]
1534706978.679840087890625, [64, 80]
1534706978.6802709102630615234375, [64, 88]
1534706978.6807010173797607421875, [64, 120]
1534706978.6812880039215087890625, [64, 96]
1534706978.681747913360595703125, [64, 160]
1534706978.6821858882904052734375, [64, 152]
1534706978.682715892791748046875, [64, 16]
1534706978.68352794647216796875, [64, 40]
1534706978.684073925018310546875, [64, 16]
1534706978.68455410003662109375, [64, 160]
1534706978.685009002685546875, [64, 72]
1534706978.685491085052490234375, [64, 48]
1534706978.6859509944915771484375, [65, 16]
1534706978.68640995025634765625, [64, 80]
1534706978.6869499683380126953125, [63, 224]
1534706978.68741893768310546875, [64, 192]
1534706978.6878659725189208984375, [64, 80]
1534706978.6883170604705810546875, [64, 88]
1534706978.688766956329345703125, [64, 136]
1534706978.6892139911651611328125, [64, 176]
1534706978.6896550655364990234375, [64, 64]
1534706978.6900899410247802734375, [64, 40]
1534706978.6905460357666015625, [63, 200]
1534706978.6909949779510498046875, [64, 8]
1534706978.691432952880859375, [64, 72]
1534706978.691876888275146484375, [64, 144]
1534706978.69231700897216796875, [64, 104]
1534706978.69275188446044921875, [64, 128]
1534706978.693192958831787109375, [64, 64]
1534706978.6936390399932861328125, [64, 80]
1534706978.6940701007843017578125, [64, 144]
1534706978.69451999664306640625, [64, 192]
1534706978.6949861049652099609375, [64, 200]
1534706978.695456027984619140625, [64, 184]
1534706978.695911884307861328125, [63, 240]
1534706978.696362972259521484375, [63, 192]
1534706978.6968059539794921875, [64, 184]
1534706978.69723606109619140625, [64, 160]
1534706978.697678089141845703125, [64, 40]
1534706978.6981151103973388671875, [64, 144]
1534706978.698607921600341796875, [64, 160]
1534706978.6990730762481689453125, [64, 0]
1534706978.6995170116424560546875, [64, 208]
1534706978.6999599933624267578125, [63, 248]
1534706978.70040798187255859375, [63, 232]
1534706978.7008469104766845703125, [64, 40]
1534706978.70129299163818359375, [64, 80]
1534706978.7017381191253662109375, [64, 56]
1534706978.70217990875244140625, [64, 208]
1534706978.702660083770751953125, [64, 240]
1534706978.7031109333038330078125, [64, 184]
1534706978.703546047210693359375, [64, 128]
1534706978.704021930694580078125, [64, 88]
1534706978.704472064971923828125, [63, 120]
1534706978.704926013946533203125, [64, 64]
1534706978.7053730487823486328125, [63, 248]
1534706978.7058179378509521484375, [63, 176]
1534706978.706262111663818359375, [64, 8]
1534706978.70674800872802734375, [64, 192]
1534706978.7072050571441650390625, [64, 56]
1534706978.7076599597930908203125, [64, 160]
1534706978.7081110477447509765625, [64, 96]
1534706978.70854091644287109375, [64, 120]
1534706978.7089769840240478515625, [64, 216]
1534706978.70942401885986328125, [64, 192]
1534706978.7098710536956787109375, [64, 104]
1534706978.710318088531494140625, [64, 72]
1534706978.7108108997344970703125, [64, 24]
1534706978.7112579345703125, [64, 192]
1534706978.7117059230804443359375, [64, 88]
1534706978.7121570110321044921875, [64, 160]
1534706978.7126009464263916015625, [64, 72]
1534706978.71304607391357421875, [64, 192]
1534706978.7135350704193115234375, [64, 176]
1534706978.713983058929443359375, [65, 8]
1534706978.7144639492034912109375, [64, 208]
1534706978.714912891387939453125, [64, 72]
1534706978.715364933013916015625, [64, 224]
1534706978.7158100605010986328125, [64, 104]
1534706978.716248989105224609375, [64, 112]
1534706978.71668910980224609375, [64, 72]
1534706978.71712398529052734375, [64, 64]
1534706978.717670917510986328125, [64, 80]
1534706978.718143939971923828125, [64, 32]
1534706978.7186319828033447265625, [64, 232]
1534706978.7190949916839599609375, [64, 56]
1534706978.7195570468902587890625, [64, 72]
1534706978.7200119495391845703125, [64, 96]
1534706978.7204539775848388671875, [64, 176]
1534706978.7209041118621826171875, [64, 200]
1534706978.7213399410247802734375, [64, 24]
1534706978.721785068511962890625, [64, 136]
1534706978.722218990325927734375, [64, 136]
1534706978.72276592254638671875, [64, 184]
1534706978.723225116729736328125, [64, 216]
1534706978.7236950397491455078125, [64, 40]
1534706978.7241480350494384765625, [64, 144]
1534706978.7246019840240478515625, [65, 24]
1534706978.72505092620849609375, [64, 56]
1534706978.72550201416015625, [64, 32]
1534706978.7259480953216552734375, [64, 176]
1534706978.726715087890625, [64, 184]
1534706978.7272489070892333984375, [63, 248]
1534706978.7277309894561767578125, [64, 96]
1534706978.7281939983367919921875, [64, 96]
1534706978.7286489009857177734375, [64, 200]
1534706978.72910404205322265625, [64, 56]
1534706978.7295510768890380859375, [64, 224]
1534706978.730001926422119140625, [64, 32]
1534706978.730494976043701171875, [64, 56]
1534706978.7309510707855224609375, [64, 240]
1534706978.731398105621337890625, [64, 88]
1534706978.7318489551544189453125, [64, 72]
1534706978.7322900295257568359375, [64, 128]
1534706978.7327558994293212890625, [64, 160]
1534706978.73320293426513671875, [64, 152]
1534706978.733654022216796875, [64, 96]
1534706978.7341020107269287109375, [64, 24]
1534706978.73459911346435546875, [64, 64]
1534706978.7350618839263916015625, [64, 176]
1534706978.73550701141357421875, [64, 64]
1534706978.7359540462493896484375, [64, 152]
1534706978.7364060878753662109375, [64, 152]
1534706978.736854076385498046875, [64, 152]
1534706978.7373030185699462890625, [64, 8]
1534706978.7377469539642333984375, [64, 56]
1534706978.7381880283355712890625, [64, 152]
1534706978.7386639118194580078125, [64, 112]
1534706978.7391130924224853515625, [64, 88]
1534706978.739553928375244140625, [64, 136]
1534706978.7400009632110595703125, [64, 64]
1534706978.7404448986053466796875, [64, 64]
1534706978.7408859729766845703125, [64, 88]
1534706978.74133205413818359375, [64, 144]
1534706978.741816043853759765625, [64, 176]
1534706978.742270946502685546875, [64, 24]
1534706978.7427780628204345703125, [64, 120]
1534706978.7432270050048828125, [64, 192]
1534706978.7436668872833251953125, [64, 152]
1534706978.744121074676513671875, [64, 120]
1534706978.7445681095123291015625, [63, 208]
1534706978.7450010776519775390625, [64, 48]
1534706978.7454469203948974609375, [64, 104]
1534706978.745891094207763671875, [64, 120]
1534706978.746334075927734375, [64, 136]
1534706978.7468259334564208984375, [64, 112]
1534706978.7472670078277587890625, [64, 192]
1534706978.7477130889892578125, [64, 48]
1534706978.7481479644775390625, [64, 152]
1534706978.7485930919647216796875, [64, 96]
1534706978.7490389347076416015625, [64, 72]
1534706978.7494800090789794921875, [64, 24]
1534706978.7499229907989501953125, [64, 88]
1534706978.7503659725189208984375, [64, 88]
1534706978.7508599758148193359375, [64, 40]
1534706978.7513239383697509765625, [64, 64]
1534706978.7517750263214111328125, [64, 144]
1534706978.752213001251220703125, [64, 144]
1534706978.7526619434356689453125, [64, 208]
1534706978.7531070709228515625, [64, 48]
1534706978.753551006317138671875, [64, 64]
1534706978.7539920806884765625, [64, 208]
1534706978.754475116729736328125, [64, 128]
1534706978.75492095947265625, [64, 136]
1534706978.755363941192626953125, [64, 112]
1534706978.7558128833770751953125, [64, 24]
1534706978.7562549114227294921875, [64, 184]
1534706978.756700038909912109375, [65, 0]
1534706978.7571430206298828125, [64, 136]
1534706978.757585048675537109375, [64, 184]
1534706978.7580280303955078125, [64, 96]
1534706978.7585051059722900390625, [64, 40]
1534706978.7589600086212158203125, [64, 136]
1534706978.75940704345703125, [64, 176]
1534706978.75984096527099609375, [64, 88]
1534706978.7603199481964111328125, [64, 96]
1534706978.7607710361480712890625, [64, 16]
1534706978.7612230777740478515625, [64, 96]
1534706978.7616779804229736328125, [64, 184]
1534706978.7621250152587890625, [64, 48]
1534706978.762610912322998046875, [64, 152]
1534706978.7630751132965087890625, [64, 152]
1534706978.7635209560394287109375, [64, 80]
1534706978.763969898223876953125, [64, 48]
1534706978.7644178867340087890625, [64, 216]
1534706978.76486301422119140625, [64, 56]
1534706978.76529788970947265625, [64, 120]
1534706978.765739917755126953125, [64, 152]
1534706978.766168117523193359375, [64, 232]
1534706978.7666280269622802734375, [64, 72]
1534706978.767075061798095703125, [64, 88]
1534706978.7675230503082275390625, [64, 120]
1534706978.76795291900634765625, [64, 128]
1534706978.7683908939361572265625, [64, 64]
1534706978.768827915191650390625, [63, 232]
1534706978.7695119380950927734375, [64, 64]
1534706978.7700710296630859375, [64, 0]
1534706978.7788488864898681640625, [63, 192]
1534706978.7796990871429443359375, [63, 184]
1534706978.780291080474853515625, [64, 48]
1534706978.7808229923248291015625, [64, 80]
1534706978.7815101146697998046875, [64, 32]
1534706978.782044887542724609375, [64, 56]
1534706978.782680988311767578125, [64, 8]
1534706978.7832469940185546875, [64, 248]
1534706978.7837569713592529296875, [64, 40]
1534706978.786365985870361328125, [64, 32]
1534706978.7873980998992919921875, [64, 104]
1534706978.7879788875579833984375, [64, 136]
1534706978.7885310649871826171875, [64, 184]
1534706978.7890369892120361328125, [64, 40]
1534706978.7949531078338623046875, [64, 208]
1534706978.7957499027252197265625, [64, 160]
1534706978.7963581085205078125, [64, 104]
1534706978.7969090938568115234375, [64, 184]
1534706978.7974700927734375, [63, 232]
1534706978.7980139255523681640625, [64, 208]
1534706978.7986590862274169921875, [64, 16]
1534706978.7992460727691650390625, [64, 24]
1534706978.79979610443115234375, [64, 112]
1534706978.8004119396209716796875, [64, 48]
1534706978.8029410839080810546875, [64, 120]
1534706978.803945064544677734375, [64, 144]
1534706978.804542064666748046875, [64, 136]
1534706978.8051240444183349609375, [64, 8]
1534706978.805633068084716796875, [64, 88]
1534706978.806830883026123046875, [64, 128]
1534706978.8074619770050048828125, [64, 152]
1534706978.810264110565185546875, [64, 72]
1534706978.8113019466400146484375, [64, 56]
1534706978.8118970394134521484375, [64, 136]
1534706978.8124330043792724609375, [64, 48]
1534706978.8129379749298095703125, [64, 0]
1534706978.8140490055084228515625, [63, 224]
1534706978.8148839473724365234375, [64, 184]
1534706978.8154609203338623046875, [64, 104]
1534706978.815948963165283203125, [64, 200]
1534706978.816410064697265625, [63, 248]
1534706978.8168570995330810546875, [64, 72]
1534706978.817295074462890625, [64, 144]
1534706978.817720890045166015625, [64, 88]
1534706978.818335056304931640625, [63, 224]
1534706978.8189671039581298828125, [64, 0]
1534706978.8194301128387451171875, [64, 160]
1534706978.81987094879150390625, [64, 192]
1534706978.8203029632568359375, [64, 56]
1534706978.8207340240478515625, [64, 144]
1534706978.82116603851318359375, [64, 160]
1534706978.8215949535369873046875, [64, 152]
1534706978.8220269680023193359375, [64, 208]
1534706978.82264804840087890625, [64, 176]
1534706978.8231489658355712890625, [64, 56]
1534706978.823604106903076171875, [64, 216]
1534706978.8240489959716796875, [64, 208]
1534706978.82447910308837890625, [64, 80]
1534706978.8249399662017822265625, [63, 232]
1534706978.82538700103759765625, [64, 56]
1534706978.82581996917724609375, [64, 216]
1534706978.826239109039306640625, [64, 80]
1534706978.826817035675048828125, [64, 40]
1534706978.8272759914398193359375, [64, 80]
1534706978.8277180194854736328125, [64, 136]
1534706978.8281509876251220703125, [64, 104]
1534706978.8285820484161376953125, [64, 128]
1534706978.829018115997314453125, [64, 128]
1534706978.8294460773468017578125, [64, 112]
1534706978.8298699855804443359375, [64, 128]
1534706978.830296993255615234375, [64, 216]
1534706978.830873012542724609375, [64, 208]
1534706978.831348896026611328125, [64, 232]
1534706978.831798076629638671875, [64, 216]
1534706978.8322579860687255859375, [64, 80]
1534706978.8327100276947021484375, [64, 176]
1534706978.8331549167633056640625, [64, 208]
1534706978.8335859775543212890625, [64, 128]
1534706978.83407497406005859375, [64, 104]
1534706978.8345539569854736328125, [64, 152]
1534706978.8350059986114501953125, [64, 32]
1534706978.8354470729827880859375, [64, 120]
1534706978.83588409423828125, [64, 200]
1534706978.836327075958251953125, [64, 56]
1534706978.83677005767822265625, [64, 208]
1534706978.8372058868408203125, [64, 96]
1534706978.8376369476318359375, [64, 152]
1534706978.838076114654541015625, [64, 200]
1534706978.838529109954833984375, [64, 48]
1534706978.8389799594879150390625, [64, 192]
1534706978.8394229412078857421875, [64, 112]
1534706978.84018611907958984375, [64, 48]
1534706978.8407189846038818359375, [64, 48]
1534706978.841187953948974609375, [64, 56]
1534706978.8416359424591064453125, [64, 144]
1534706978.84208011627197265625, [64, 112]
1534706978.8425400257110595703125, [64, 72]
1534706978.842998027801513671875, [64, 136]
1534706978.8434429168701171875, [64, 136]
1534706978.843884944915771484375, [64, 120]
1534706978.84436702728271484375, [64, 136]
1534706978.844830036163330078125, [63, 192]
1534706978.8452889919281005859375, [64, 24]
1534706978.8457338809967041015625, [64, 64]
1534706978.846179962158203125, [64, 248]
1534706978.846661090850830078125, [64, 56]
1534706978.847115039825439453125, [64, 56]
1534706978.8475730419158935546875, [64, 104]
1534706978.848022937774658203125, [64, 96]
1534706978.848454952239990234375, [64, 128]
1534706978.84889888763427734375, [64, 72]
1534706978.8493421077728271484375, [64, 152]
1534706978.8497869968414306640625, [64, 112]
1534706978.8502299785614013671875, [64, 200]
1534706978.850739955902099609375, [64, 120]
1534706978.8511879444122314453125, [64, 80]
1534706978.851645946502685546875, [64, 144]
1534706978.8520939350128173828125, [64, 136]
1534706978.852528095245361328125, [64, 152]
1534706978.8529670238494873046875, [64, 112]
1534706978.8534409999847412109375, [64, 184]
1534706978.8539059162139892578125, [64, 184]
1534706978.8543651103973388671875, [64, 88]
1534706978.8548679351806640625, [64, 112]
1534706978.855309009552001953125, [64, 208]
