1534706664.454792022705078125, [65, 8, 247, 48, 5, 152]
1534706977.001010894775390625, [64, 208]
1534706977.001490116119384765625, [64, 240]
1534706977.001934051513671875, [64, 96]
1534706977.00236606597900390625, [64, 96]
1534706977.003047943115234375, [64, 144]
1534706977.0035231113433837890625, [64, 80]
1534706977.0039730072021484375, [64, 112]
1534706977.0044190883636474609375, [64, 176]
1534706977.0048720836639404296875, [64, 96]
1534706977.0053288936614990234375, [64, 16]
1534706977.005776882171630859375, [64, 72]
1534706977.0062201023101806640625, [64, 176]
1534706977.0067260265350341796875, [64, 48]
1534706977.0071918964385986328125, [64, 216]
1534706977.0076320171356201171875, [64, 160]
1534706977.0080831050872802734375, [64, 56]
1534706977.0085299015045166015625, [64, 112]
1534706977.0089700222015380859375, [64, 104]
1534706977.0094139575958251953125, [64, 80]
1534706977.009852886199951171875, [64, 56]
1534706977.0102999210357666015625, [64, 160]
1534706977.0107839107513427734375, [64, 152]
1534706977.011249065399169921875, [64, 120]
1534706977.0116999149322509765625, [64, 96]
1534706977.0121390819549560546875, [64, 48]
1534706977.012568950653076171875, [64, 176]
1534706977.012998104095458984375, [64, 136]
1534706977.0134270191192626953125, [64, 144]
1534706977.0138480663299560546875, [64, 216]
1534706977.0145490169525146484375, [64, 24]
1534706977.0150721073150634765625, [64, 112]
1534706977.0155389308929443359375, [65, 64]
1534706977.0162808895111083984375, [64, 200]
1534706977.016827106475830078125, [64, 64]
1534706977.017301082611083984375, [64, 216]
1534706977.017756938934326171875, [64, 16]
1534706977.01821804046630859375, [64, 16]
1534706977.0187380313873291015625, [64, 152]
1534706977.0191929340362548828125, [64, 160]
1534706977.0196380615234375, [64, 136]
1534706977.02009105682373046875, [64, 64]
1534706977.0205380916595458984375, [64, 96]
1534706977.021038055419921875, [64, 112]
1534706977.021483898162841796875, [64, 136]
1534706977.0219380855560302734375, [64, 160]
1534706977.0223839282989501953125, [64, 8]
1534706977.0228939056396484375, [64, 56]
1534706977.023335933685302734375, [64, 144]
1534706977.02377605438232421875, [64, 56]
1534706977.0242259502410888671875, [64, 88]
1534706977.024672031402587890625, [64, 176]
1534706977.025124073028564453125, [64, 136]
1534706977.0255711078643798828125, [64, 120]
1534706977.026009082794189453125, [64, 80]
1534706977.0264890193939208984375, [64, 128]
1534706977.0269510746002197265625, [64, 40]
1534706977.027390956878662109375, [65, 0]
1534706977.027842044830322265625, [64, 128]
1534706977.02828311920166015625, [63, 192]
1534706977.0287239551544189453125, [64, 32]
1534706977.0291669368743896484375, [64, 160]
1534706977.029611110687255859375, [64, 96]
1534706977.0300519466400146484375, [64, 96]
1534706977.03052806854248046875, [64, 152]
1534706977.0309889316558837890625, [64, 80]
1534706977.0314500331878662109375, [64, 24]
1534706977.0318839550018310546875, [64, 120]
1534706977.0323200225830078125, [64, 96]
1534706977.032763957977294921875, [64, 136]
1534706977.03320789337158203125, [64, 120]
1534706977.033648014068603515625, [64, 152]
1534706977.03409099578857421875, [64, 24]
1534706977.0345439910888671875, [64, 112]
1534706977.034986019134521484375, [64, 192]
1534706977.0354359149932861328125, [64, 216]
1534706977.0358760356903076171875, [64, 224]
1534706977.0363180637359619140625, [64, 112]
1534706977.036758899688720703125, [64, 104]
1534706977.0372040271759033203125, [64, 88]
1534706977.037643909454345703125, [64, 216]
1534706977.0380918979644775390625, [64, 120]
1534706977.0385410785675048828125, [64, 160]
1534706977.0389881134033203125, [64, 152]
1534706977.0394270420074462890625, [64, 104]
1534706977.0399150848388671875, [64, 208]
1534706977.0403730869293212890625, [64, 24]
1534706977.04082202911376953125, [63, 248]
1534706977.041266918182373046875, [64, 88]
1534706977.0417120456695556640625, [64, 32]
1534706977.0421569347381591796875, [64, 136]
1534706977.042625904083251953125, [64, 88]
1534706977.043170928955078125, [64, 64]
1534706977.0436179637908935546875, [64, 16]
1534706977.0512049198150634765625, [64, 192]
1534706977.051930904388427734375, [64, 184]
1534706977.052484035491943359375, [64, 80]
1534706977.0529859066009521484375, [64, 0]
1534706977.054934978485107421875, [64, 56]
1534706977.0556581020355224609375, [64, 232]
1534706977.0562050342559814453125, [64, 32]
1534706977.05669689178466796875, [64, 104]
1534706977.058929920196533203125, [64, 208]
1534706977.05967998504638671875, [64, 216]
1534706977.0603020191192626953125, [64, 144]
1534706977.0608460903167724609375, [64, 88]
1534706977.066875934600830078125, [64, 16]
1534706977.0676729679107666015625, [64, 48]
1534706977.0682599544525146484375, [64, 16]
1534706977.0687830448150634765625, [64, 144]
1534706977.0693340301513671875, [64, 120]
1534706977.069900035858154296875, [64, 224]
1534706977.0705540180206298828125, [64, 200]
1534706977.0711491107940673828125, [65, 8]
1534706977.071671962738037109375, [64, 160]
1534706977.072185993194580078125, [65, 8]
1534706977.075025081634521484375, [64, 136]
1534706977.075789928436279296875, [64, 232]
1534706977.0763568878173828125, [64, 176]
1534706977.076860904693603515625, [64, 136]
1534706977.0773489475250244140625, [64, 112]
1534706977.0780200958251953125, [64, 48]
1534706977.078998088836669921875, [64, 40]
1534706977.082868099212646484375, [64, 88]
1534706977.0837008953094482421875, [63, 200]
1534706977.0842940807342529296875, [64, 152]
1534706977.084827899932861328125, [64, 88]
1534706977.0856521129608154296875, [64, 120]
1534706977.0862200260162353515625, [64, 200]
1534706977.0869429111480712890625, [65, 0]
1534706977.08800792694091796875, [64, 64]
1534706977.0886399745941162109375, [64, 160]
1534706977.08913707733154296875, [64, 160]
1534706977.0895938873291015625, [64, 136]
1534706977.0900309085845947265625, [64, 72]
1534706977.0906009674072265625, [65, 0]
1534706977.091085910797119140625, [64, 144]
1534706977.0915429592132568359375, [64, 128]
1534706977.0919780731201171875, [64, 88]
1534706977.092411041259765625, [64, 248]
1534706977.092833042144775390625, [64, 128]
1534706977.093264102935791015625, [65, 8]
1534706977.0936849117279052734375, [64, 120]
1534706977.0941040515899658203125, [64, 96]
1534706977.0948359966278076171875, [64, 56]
1534706977.095467090606689453125, [64, 56]
1534706977.095942020416259765625, [64, 40]
1534706977.0963909626007080078125, [64, 136]
1534706977.096828937530517578125, [64, 144]
1534706977.0972640514373779296875, [64, 136]
1534706977.0976970195770263671875, [63, 248]
1534706977.0981218814849853515625, [63, 144]
1534706977.098743915557861328125, [63, 248]
1534706977.099246978759765625, [68, 0]
1534706977.0997040271759033203125, [67, 40]
1534706977.1001460552215576171875, [65, 144]
1534706977.1005799770355224609375, [65, 160]
1534706977.1010150909423828125, [69, 32]
1534706977.101438045501708984375, [69, 240]
1534706977.1018669605255126953125, [66, 184]
1534706977.1022961139678955078125, [65, 160]
1534706977.102902889251708984375, [63, 144]
1534706977.103353977203369140625, [64, 184]
1534706977.103785991668701171875, [65, 104]
1534706977.104248046875, [65, 64]
1534706977.104690074920654296875, [63, 64]
1534706977.1051208972930908203125, [63, 56]
1534706977.10554790496826171875, [63, 64]
1534706977.1059749126434326171875, [63, 184]
1534706977.106400012969970703125, [62, 248]
1534706977.107006072998046875, [62, 104]
1534706977.107470989227294921875, [62, 128]
1534706977.107923984527587890625, [63, 64]
1534706977.108378887176513671875, [64, 16]
1534706977.1088159084320068359375, [63, 176]
1534706977.109262943267822265625, [64, 32]
1534706977.1097090244293212890625, [63, 128]
1534706977.1101510524749755859375, [63, 40]
1534706977.110619068145751953125, [63, 40]
1534706977.1110699176788330078125, [62, 240]
1534706977.11151790618896484375, [63, 32]
1534706977.111957073211669921875, [62, 160]
1534706977.1123940944671630859375, [63, 144]
1534706977.11283111572265625, [63, 200]
1534706977.11330699920654296875, [63, 104]
1534706977.113750934600830078125, [64, 112]
1534706977.114305973052978515625, [64, 208]
1534706977.114861011505126953125, [64, 160]
1534706977.115322113037109375, [64, 192]
1534706977.1157810688018798828125, [63, 128]
1534706977.1162230968475341796875, [64, 72]
1534706977.116664886474609375, [64, 160]
1534706977.1171019077301025390625, [64, 176]
1534706977.1175539493560791015625, [64, 248]
1534706977.1179859638214111328125, [64, 200]
1534706977.118463039398193359375, [65, 80]
1534706977.11892795562744140625, [65, 128]
1534706977.1193740367889404296875, [65, 24]
1534706977.119823932647705078125, [65, 64]
1534706977.1202681064605712890625, [65, 64]
1534706977.12071704864501953125, [65, 64]
1534706977.121160030364990234375, [64, 96]
1534706977.1216061115264892578125, [64, 160]
1534706977.1220490932464599609375, [64, 216]
1534706977.1225070953369140625, [65, 56]
1534706977.122972011566162109375, [64, 184]
1534706977.1234190464019775390625, [64, 248]
1534706977.123877048492431640625, [64, 248]
1534706977.1243250370025634765625, [64, 136]
1534706977.1247770786285400390625, [64, 184]
1534706977.1252269744873046875, [64, 224]
1534706977.1256749629974365234375, [64, 128]
1534706977.126121044158935546875, [64, 224]
1534706977.1266078948974609375, [64, 72]
1534706977.1270511150360107421875, [64, 80]
1534706977.1275060176849365234375, [63, 152]
1534706977.1279489994049072265625, [64, 56]
1534706977.1284019947052001953125, [63, 168]
1534706977.12884807586669921875, [63, 128]
1534706977.129290103912353515625, [63, 200]
1534706977.1297390460968017578125, [63, 240]
1534706977.1301829814910888671875, [63, 144]
1534706977.1309940814971923828125, [63, 208]
1534706977.1315290927886962890625, [63, 80]
1534706977.1320130825042724609375, [63, 232]
1534706977.1325130462646484375, [63, 32]
1534706977.1329810619354248046875, [63, 248]
1534706977.1334400177001953125, [64, 0]
1534706977.133902072906494140625, [63, 144]
1534706977.134357929229736328125, [63, 96]
1534706977.13488101959228515625, [63, 104]
1534706977.1353321075439453125, [63, 240]
1534706977.13578701019287109375, [63, 72]
1534706977.1362369060516357421875, [64, 48]
1534706977.136683940887451171875, [64, 120]
1534706977.1371290683746337890625, [63, 160]
1534706977.137569904327392578125, [64, 80]
1534706977.1380159854888916015625, [64, 48]
1534706977.1385018825531005859375, [64, 112]
1534706977.138945102691650390625, [64, 80]
1534706977.139379978179931640625, [64, 8]
1534706977.1398088932037353515625, [64, 88]
1534706977.14023494720458984375, [64, 144]
1534706977.140655994415283203125, [64, 248]
1534706977.141088008880615234375, [65, 16]
1534706977.14150905609130859375, [64, 248]
1534706977.1419761180877685546875, [65, 72]
1534706977.1424839496612548828125, [64, 232]
1534706977.1429541110992431640625, [65, 72]
1534706977.1434090137481689453125, [65, 0]
1534706977.1438601016998291015625, [65, 104]
1534706977.14430904388427734375, [65, 8]
1534706977.1447570323944091796875, [64, 248]
1534706977.1451990604400634765625, [65, 48]
1534706977.1456439495086669921875, [65, 56]
1534706977.1460859775543212890625, [64, 192]
1534706977.146542072296142578125, [64, 64]
1534706977.14698505401611328125, [64, 152]
1534706977.147428989410400390625, [64, 120]
1534706977.147880077362060546875, [64, 104]
1534706977.14832210540771484375, [64, 40]
1534706977.1487638950347900390625, [64, 88]
1534706977.1492140293121337890625, [64, 120]
1534706977.1496560573577880859375, [64, 8]
1534706977.150096893310546875, [63, 136]
1534706977.1505448818206787109375, [63, 232]
1534706977.150991916656494140625, [63, 232]
1534706977.1514799594879150390625, [63, 32]
1534706977.1519260406494140625, [63, 232]
1534706977.1523649692535400390625, [63, 224]
1534706977.152812957763671875, [63, 152]
1534706977.1532459259033203125, [63, 176]
1534706977.1536910533905029296875, [63, 232]
1534706977.154138088226318359375, [63, 160]
1534706977.1545979976654052734375, [64, 72]
1534706977.1550490856170654296875, [64, 136]
1534706977.1554939746856689453125, [65, 64]
1534706977.155941009521484375, [65, 128]
1534706977.1563899517059326171875, [65, 72]
1534706977.1568310260772705078125, [65, 152]
1534706977.157270908355712890625, [65, 168]
1534706977.1577150821685791015625, [65, 208]
1534706977.158154010772705078125, [65, 200]
1534706977.1586229801177978515625, [65, 48]
1534706977.159080028533935546875, [64, 240]
1534706977.1595280170440673828125, [65, 48]
1534706977.1599709987640380859375, [64, 224]
1534706977.1604149341583251953125, [65, 16]
1534706977.1608960628509521484375, [64, 144]
1534706977.1613409519195556640625, [64, 40]
1534706977.161796092987060546875, [64, 16]
1534706977.162242889404296875, [63, 240]
1534706977.162745952606201171875, [63, 192]
1534706977.1632061004638671875, [64, 96]
1534706977.163649082183837890625, [64, 16]
1534706977.1640961170196533203125, [63, 136]
1534706977.16454410552978515625, [63, 152]
1534706977.164988994598388671875, [63, 112]
1534706977.165431976318359375, [63, 80]
1534706977.165873050689697265625, [63, 80]
1534706977.16631603240966796875, [63, 160]
1534706977.16681194305419921875, [64, 48]
1534706977.1672708988189697265625, [64, 96]
1534706977.167706012725830078125, [64, 80]
1534706977.1681530475616455078125, [64, 120]
1534706977.1685969829559326171875, [64, 40]
1534706977.1690471172332763671875, [64, 136]
1534706977.16948795318603515625, [64, 104]
1534706977.169928073883056640625, [64, 120]
1534706977.170383930206298828125, [64, 208]
1534706977.1708910465240478515625, [64, 192]
1534706977.17134189605712890625, [64, 200]
1534706977.17179393768310546875, [64, 56]
1534706977.1722409725189208984375, [64, 128]
1534706977.1726820468902587890625, [65, 24]
1534706977.173120975494384765625, [64, 160]
1534706977.1738240718841552734375, [64, 232]
1534706977.17434406280517578125, [65, 40]
1534706977.1748869419097900390625, [65, 24]
1534706977.17535305023193359375, [64, 248]
1534706977.175798892974853515625, [64, 160]
1534706977.1762349605560302734375, [65, 8]
1534706977.176670074462890625, [65, 24]
1534706977.1771090030670166015625, [64, 208]
1534706977.177548885345458984375, [64, 144]
1534706977.1781299114227294921875, [64, 176]
1534706977.1786339282989501953125, [64, 152]
1534706977.17910289764404296875, [64, 160]
1534706977.1795570850372314453125, [63, 184]
1534706977.180037975311279296875, [64, 192]
1534706977.1804978847503662109375, [64, 96]
1534706977.18095493316650390625, [64, 32]
1534706977.1813991069793701171875, [64, 48]
1534706977.1818358898162841796875, [64, 88]
1534706977.182281970977783203125, [64, 128]
1534706977.1827850341796875, [64, 96]
1534706977.1832239627838134765625, [64, 208]
1534706977.1836659908294677734375, [64, 96]
1534706977.184115886688232421875, [64, 128]
1534706977.1845591068267822265625, [64, 120]
1534706977.1850059032440185546875, [64, 96]
1534706977.185452938079833984375, [63, 200]
1534706977.185903072357177734375, [64, 48]
1534706977.18634700775146484375, [64, 232]
1534706977.18683910369873046875, [64, 144]
1534706977.187282085418701171875, [64, 104]
1534706977.1877319812774658203125, [64, 152]
1534706977.1881649494171142578125, [64, 72]
1534706977.1886060237884521484375, [64, 208]
1534706977.1890790462493896484375, [64, 144]
1534706977.189528942108154296875, [64, 176]
1534706977.189982891082763671875, [64, 136]
1534706977.1904780864715576171875, [64, 48]
1534706977.190927028656005859375, [64, 24]
1534706977.19136810302734375, [64, 152]
1534706977.191812038421630859375, [64, 64]
1534706977.19225311279296875, [64, 96]
1534706977.19268894195556640625, [64, 112]
1534706977.2030389308929443359375, [63, 248]
1534706977.2038810253143310546875, [64, 72]
1534706977.2044670581817626953125, [64, 80]
1534706977.2049911022186279296875, [65, 24]
1534706977.20549106597900390625, [64, 88]
1534706977.2059841156005859375, [63, 232]
1534706977.2066609859466552734375, [64, 112]
1534706977.207231044769287109375, [64, 136]
1534706977.2077529430389404296875, [64, 80]
1534706977.208251953125, [64, 144]
1534706977.2110469341278076171875, [64, 112]
1534706977.2118089199066162109375, [64, 152]
1534706977.21240997314453125, [64, 96]
1534706977.2129399776458740234375, [64, 64]
1534706977.213449954986572265625, [63, 168]
1534706977.213943004608154296875, [64, 104]
1534706977.21463298797607421875, [64, 56]
1534706977.21887111663818359375, [64, 96]
1534706977.21965503692626953125, [64, 128]
1534706977.220272064208984375, [64, 64]
1534706977.220860004425048828125, [64, 96]
1534706977.2214210033416748046875, [63, 200]
1534706977.22195911407470703125, [64, 40]
1534706977.2225410938262939453125, [64, 32]
1534706977.223094940185546875, [64, 192]
1534706977.2235910892486572265625, [64, 176]
1534706977.22408294677734375, [64, 8]
1534706977.226972103118896484375, [64, 80]
1534706977.2277400493621826171875, [64, 152]
1534706977.22830104827880859375, [64, 136]
1534706977.2291729450225830078125, [64, 104]
1534706977.2297561168670654296875, [64, 72]
1534706977.2303268909454345703125, [64, 144]
1534706977.2339489459991455078125, [64, 144]
1534706977.23499298095703125, [64, 96]
1534706977.23563098907470703125, [64, 88]
1534706977.23616504669189453125, [64, 0]
1534706977.2366759777069091796875, [63, 192]
1534706977.23719501495361328125, [64, 56]
1534706977.237720012664794921875, [64, 0]
1534706977.2382290363311767578125, [64, 152]
1534706977.239365100860595703125, [63, 208]
1534706977.2399749755859375, [64, 24]
1534706977.24046611785888671875, [64, 120]
1534706977.24092006683349609375, [64, 248]
1534706977.2413580417633056640625, [64, 48]
1534706977.241794109344482421875, [64, 48]
1534706977.2422230243682861328125, [64, 96]
1534706977.2428400516510009765625, [64, 88]
1534706977.2433168888092041015625, [64, 80]
1534706977.2438299655914306640625, [64, 96]
1534706977.2442829608917236328125, [64, 192]
1534706977.245048999786376953125, [64, 88]
1534706977.2455730438232421875, [64, 88]
1534706977.2460269927978515625, [64, 136]
1534706977.2466990947723388671875, [64, 208]
1534706977.2472269535064697265625, [64, 40]
1534706977.2476971149444580078125, [65, 80]
1534706977.24814605712890625, [64, 144]
1534706977.2485809326171875, [64, 216]
1534706977.249011993408203125, [64, 152]
1534706977.249435901641845703125, [64, 88]
1534706977.2498619556427001953125, [64, 120]
1534706977.2502920627593994140625, [64, 72]
1534706977.250874996185302734375, [64, 104]
1534706977.2513370513916015625, [64, 64]
1534706977.251782894134521484375, [64, 24]
1534706977.2522189617156982421875, [64, 72]
1534706977.2526528835296630859375, [64, 40]
1534706977.2530829906463623046875, [64, 48]
1534706977.2535049915313720703125, [64, 176]
1534706977.2539570331573486328125, [64, 80]
1534706977.254396915435791015625, [64, 208]
1534706977.2550199031829833984375, [65, 8]
1534706977.25549602508544921875, [64, 120]
1534706977.2559449672698974609375, [64, 120]
1534706977.256391048431396484375, [64, 112]
1534706977.2568280696868896484375, [64, 32]
1534706977.2572801113128662109375, [64, 96]
1534706977.257728099822998046875, [64, 144]
1534706977.2581698894500732421875, [64, 240]
1534706977.2586200237274169921875, [64, 48]
1534706977.2590739727020263671875, [63, 248]
1534706977.2595179080963134765625, [64, 120]
1534706977.2599570751190185546875, [64, 240]
1534706977.2604000568389892578125, [64, 248]
1534706977.2608449459075927734375, [64, 192]
1534706977.2612841129302978515625, [65, 24]
1534706977.261724948883056640625, [64, 64]
1534706977.2621629238128662109375, [64, 104]
1534706977.2626249790191650390625, [64, 112]
1534706977.263122081756591796875, [64, 96]
1534706977.2635738849639892578125, [64, 136]
1534706977.2640171051025390625, [64, 112]
1534706977.264463901519775390625, [64, 152]
1534706977.264915943145751953125, [64, 120]
1534706977.2653601169586181640625, [64, 112]
1534706977.265801906585693359375, [63, 240]
1534706977.266232967376708984375, [64, 192]
1534706977.2667300701141357421875, [64, 112]
1534706977.267177104949951171875, [64, 120]
1534706977.2676239013671875, [64, 200]
1534706977.2680690288543701171875, [64, 152]
1534706977.2685129642486572265625, [65, 24]
1534706977.268951892852783203125, [64, 232]
1534706977.269382953643798828125, [64, 72]
1534706977.26982593536376953125, [64, 48]
1534706977.270266056060791015625, [64, 40]
1534706977.27077007293701171875, [64, 128]
1534706977.271213054656982421875, [64, 56]
1534706977.2716619968414306640625, [64, 104]
1534706977.2721059322357177734375, [64, 88]
1534706977.2725770473480224609375, [64, 248]
1534706977.2730400562286376953125, [64, 16]
1534706977.273498058319091796875, [64, 112]
1534706977.2739450931549072265625, [64, 160]
1534706977.274385929107666015625, [64, 80]
1534706977.2748830318450927734375, [64, 104]
1534706977.275330066680908203125, [63, 224]
1534706977.275763034820556640625, [64, 88]
1534706977.276196002960205078125, [64, 112]
1534706977.27663898468017578125, [64, 112]
1534706977.2770740985870361328125, [65, 0]
1534706977.277513980865478515625, [64, 184]
1534706977.278069019317626953125, [64, 72]
1534706977.2785570621490478515625, [64, 160]
1534706977.2790200710296630859375, [64, 112]
1534706977.2794768810272216796875, [64, 128]
1534706977.27993011474609375, [64, 104]
1534706977.2803709506988525390625, [64, 112]
1534706977.2808210849761962890625, [64, 96]
1534706977.2812650203704833984375, [64, 200]
1534706977.281754970550537109375, [64, 136]
1534706977.28221797943115234375, [64, 120]
1534706977.2827188968658447265625, [64, 136]
1534706977.2831709384918212890625, [64, 184]
1534706977.2836201190948486328125, [64, 96]
1534706977.2840731143951416015625, [64, 96]
1534706977.2845160961151123046875, [64, 64]
1534706977.284954071044921875, [64, 72]
1534706977.2853820323944091796875, [64, 80]
1534706977.2858240604400634765625, [64, 208]
1534706977.2862660884857177734375, [64, 56]
1534706977.28676891326904296875, [64, 160]
1534706977.2872140407562255859375, [64, 216]
1534706977.287642955780029296875, [64, 72]
1534706977.288381099700927734375, [64, 88]
1534706977.2889049053192138671875, [63, 200]
1534706977.2893788814544677734375, [64, 112]
1534706977.28983306884765625, [64, 128]
1534706977.290287017822265625, [64, 120]
1534706977.290813922882080078125, [64, 232]
1534706977.2913100719451904296875, [64, 120]
1534706977.2917730808258056640625, [64, 32]
1534706977.292233943939208984375, [64, 128]
1534706977.2926790714263916015625, [64, 160]
1534706977.29312801361083984375, [64, 152]
1534706977.293570995330810546875, [64, 144]
1534706977.294003963470458984375, [64, 48]
1534706977.2944929599761962890625, [64, 80]
1534706977.2949440479278564453125, [64, 128]
1534706977.295403957366943359375, [64, 24]
1534706977.2958400249481201171875, [64, 112]
1534706977.296288013458251953125, [64, 48]
1534706977.2967259883880615234375, [64, 216]
1534706977.2971589565277099609375, [64, 200]
1534706977.297605037689208984375, [64, 32]
1534706977.29804706573486328125, [64, 88]
1534706977.2985019683837890625, [64, 136]
1534706977.2989521026611328125, [64, 40]
1534706977.299388885498046875, [64, 120]
1534706977.299830913543701171875, [64, 160]
1534706977.300282001495361328125, [63, 184]
1534706977.3007640838623046875, [64, 152]
1534706977.301208972930908203125, [64, 184]
1534706977.3016560077667236328125, [64, 88]
1534706977.3021008968353271484375, [64, 120]
1534706977.3025519847869873046875, [64, 80]
1534706977.30300998687744140625, [64, 80]
1534706977.303462982177734375, [64, 176]
1534706977.3039100170135498046875, [64, 32]
1534706977.304358005523681640625, [64, 144]
1534706977.30480194091796875, [64, 192]
1534706977.305233001708984375, [64, 136]
1534706977.3056690692901611328125, [64, 96]
1534706977.3061110973358154296875, [64, 24]
1534706977.3065459728240966796875, [63, 240]
1534706977.306992053985595703125, [64, 40]
1534706977.3074419498443603515625, [63, 248]
1534706977.3078839778900146484375, [64, 0]
1534706977.3083279132843017578125, [64, 128]
1534706977.3087689876556396484375, [64, 72]
1534706977.3092091083526611328125, [64, 32]
1534706977.3096549510955810546875, [64, 112]
1534706977.3101370334625244140625, [64, 72]
1534706977.3106210231781005859375, [64, 216]
1534706977.3111760616302490234375, [64, 72]
1534706977.311647891998291015625, [64, 224]
1534706977.3121058940887451171875, [64, 152]
1534706977.3125569820404052734375, [65, 24]
1534706977.313004016876220703125, [64, 136]
1534706977.3134510517120361328125, [64, 80]
1534706977.3139030933380126953125, [64, 144]
1534706977.314340114593505859375, [64, 216]
1534706977.314919948577880859375, [64, 136]
1534706977.3153960704803466796875, [64, 48]
1534706977.315853118896484375, [64, 72]
1534706977.31630706787109375, [64, 136]
1534706977.3167629241943359375, [64, 128]
1534706977.3172080516815185546875, [64, 56]
1534706977.3176538944244384765625, [64, 56]
1534706977.3181018829345703125, [64, 120]
1534706977.31855106353759765625, [64, 136]
1534706977.3190009593963623046875, [64, 80]
1534706977.3194639682769775390625, [64, 56]
1534706977.3199069499969482421875, [64, 72]
1534706977.3203470706939697265625, [63, 240]
1534706977.32077503204345703125, [64, 0]
1534706977.3212029933929443359375, [63, 232]
1534706977.321629047393798828125, [64, 64]
1534706977.3220479488372802734375, [64, 144]
1534706977.3225219249725341796875, [64, 144]
1534706977.322966098785400390625, [64, 0]
1534706977.3234100341796875, [64, 32]
1534706977.3238599300384521484375, [64, 80]
1534706977.324287891387939453125, [64, 112]
1534706977.3247339725494384765625, [64, 176]
1534706977.3251779079437255859375, [64, 176]
1534706977.3256189823150634765625, [64, 152]
1534706977.326056957244873046875, [64, 40]
1534706977.3265149593353271484375, [64, 232]
1534706977.326961040496826171875, [64, 120]
1534706977.32740497589111328125, [64, 104]
1534706977.3278520107269287109375, [64, 8]
1534706977.3282909393310546875, [64, 240]
1534706977.3287460803985595703125, [64, 104]
1534706977.3291950225830078125, [64, 104]
1534706977.3296449184417724609375, [64, 128]
1534706977.330090999603271484375, [64, 80]
1534706977.330544948577880859375, [64, 232]
1534706977.3312590122222900390625, [64, 64]
1534706977.3317759037017822265625, [64, 184]
1534706977.33224391937255859375, [64, 136]
1534706977.3326969146728515625, [63, 248]
1534706977.33314800262451171875, [64, 40]
1534706977.3335859775543212890625, [64, 8]
1534706977.3428790569305419921875, [65, 56]
1534706977.3437349796295166015625, [64, 48]
1534706977.3443329334259033203125, [64, 144]
1534706977.3448660373687744140625, [64, 80]
1534706977.34537410736083984375, [64, 128]
1534706977.345860004425048828125, [64, 8]
1534706977.3463480472564697265625, [64, 144]
1534706977.34714603424072265625, [64, 72]
1534706977.347733974456787109375, [64, 104]
1534706977.3482611179351806640625, [64, 224]
1534706977.3487780094146728515625, [64, 120]
1534706977.3509500026702880859375, [64, 112]
1534706977.351725101470947265625, [64, 192]
1534706977.35229396820068359375, [64, 88]
1534706977.3589880466461181640625, [64, 104]
1534706977.3598001003265380859375, [64, 144]
1534706977.3603579998016357421875, [64, 208]
1534706977.3608551025390625, [63, 232]
1534706977.3613278865814208984375, [64, 216]
1534706977.3618080615997314453125, [64, 88]
1534706977.362289905548095703125, [64, 120]
1534706977.36299991607666015625, [64, 208]
1534706977.36400508880615234375, [64, 104]
1534706977.3647119998931884765625, [64, 64]
1534706977.366899967193603515625, [64, 104]
1534706977.3676168918609619140625, [64, 80]
1534706977.3681681156158447265625, [64, 184]
1534706977.3686759471893310546875, [64, 96]
1534706977.3716089725494384765625, [63, 248]
1534706977.3724200725555419921875, [64, 104]
1534706977.3729999065399169921875, [64, 128]
1534706977.3735129833221435546875, [64, 96]
1534706977.3740139007568359375, [64, 8]
1534706977.3747389316558837890625, [64, 72]
1534706977.3753650188446044921875, [64, 64]
1534706977.376368045806884765625, [64, 120]
1534706977.3769819736480712890625, [64, 112]
1534706977.3774759769439697265625, [64, 216]
1534706977.3779289722442626953125, [64, 48]
1534706977.37862110137939453125, [64, 160]
1534706977.3791429996490478515625, [64, 16]
1534706977.3796100616455078125, [64, 0]
1534706977.38006305694580078125, [64, 24]
1534706977.3805019855499267578125, [64, 88]
1534706977.380938053131103515625, [64, 72]
1534706977.3813660144805908203125, [63, 240]
1534706977.3817899227142333984375, [64, 208]
1534706977.3822190761566162109375, [64, 136]
1534706977.3828709125518798828125, [63, 248]
1534706977.3833789825439453125, [64, 152]
1534706977.38383197784423828125, [64, 104]
1534706977.384275913238525390625, [64, 152]
1534706977.38471508026123046875, [65, 16]
1534706977.3851470947265625, [64, 192]
1534706977.385570049285888671875, [64, 56]
1534706977.3859970569610595703125, [64, 96]
1534706977.3865931034088134765625, [64, 152]
1534706977.3870880603790283203125, [64, 184]
1534706977.387547969818115234375, [64, 208]
1534706977.3879969120025634765625, [64, 72]
1534706977.3884289264678955078125, [64, 112]
1534706977.3888518810272216796875, [64, 48]
1534706977.38928508758544921875, [64, 128]
1534706977.3897190093994140625, [64, 208]
1534706977.390141963958740234375, [64, 216]
1534706977.3906700611114501953125, [64, 184]
1534706977.3911330699920654296875, [64, 216]
1534706977.39157390594482421875, [64, 40]
1534706977.3920440673828125, [64, 104]
1534706977.3924829959869384765625, [64, 120]
1534706977.392920017242431640625, [64, 136]
1534706977.3933479785919189453125, [64, 120]
1534706977.39377593994140625, [64, 64]
1534706977.394196987152099609375, [64, 40]
1534706977.394732952117919921875, [64, 208]
1534706977.3952219486236572265625, [64, 176]
1534706977.3956739902496337890625, [64, 32]
1534706977.396130084991455078125, [64, 144]
1534706977.3965790271759033203125, [64, 16]
1534706977.3970301151275634765625, [63, 200]
